"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"32863682",1,"allD",0,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873682",2,"allD",1,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883682",3,"allD",3,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893682",4,"allD",2,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903682",5,"allD",0,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913682",6,"allD",0,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923682",7,"allD",0,23,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863683",1,"allD",1,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873683",2,"allD",0,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883683",3,"allD",5,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893683",4,"allD",3,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903683",5,"allD",0,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913683",6,"allD",0,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923683",7,"allD",0,24,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863684",1,"allD",0,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873684",2,"allD",0,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883684",3,"allD",5,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893684",4,"allD",3,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903684",5,"allD",0,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913684",6,"allD",0,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923684",7,"allD",0,25,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863685",1,"allD",0,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873685",2,"allD",1,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883685",3,"allD",4,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893685",4,"allD",3,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903685",5,"allD",0,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913685",6,"allD",0,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923685",7,"allD",0,26,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863686",1,"allD",1,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873686",2,"allD",1,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883686",3,"allD",1,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893686",4,"allD",3,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903686",5,"allD",1,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913686",6,"allD",0,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923686",7,"allD",0,27,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863687",1,"allD",0,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873687",2,"allD",0,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883687",3,"allD",1,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893687",4,"allD",4,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903687",5,"allD",0,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913687",6,"allD",0,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923687",7,"allD",0,28,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863688",1,"allD",0,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873688",2,"allD",0,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883688",3,"allD",2,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893688",4,"allD",8,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903688",5,"allD",0,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913688",6,"allD",0,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923688",7,"allD",0,29,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863689",1,"allD",0,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32873689",2,"allD",0,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32883689",3,"allD",2,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32893689",4,"allD",5,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32903689",5,"allD",0,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32913689",6,"allD",0,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32923689",7,"allD",0,30,"DI",239720,10,4750,10,3,0.7,0.9,5134839.2
"32863690",1,"allD",0,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873690",2,"allD",1,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883690",3,"allD",0,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893690",4,"allD",2,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903690",5,"allD",1,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913690",6,"allD",1,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923690",7,"allD",0,1,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863691",1,"allD",0,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873691",2,"allD",0,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883691",3,"allD",3,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893691",4,"allD",4,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903691",5,"allD",3,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913691",6,"allD",0,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923691",7,"allD",0,2,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863692",1,"allD",0,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873692",2,"allD",0,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883692",3,"allD",4,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893692",4,"allD",4,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903692",5,"allD",2,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913692",6,"allD",1,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923692",7,"allD",0,3,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863693",1,"allD",0,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873693",2,"allD",0,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883693",3,"allD",2,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893693",4,"allD",2,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903693",5,"allD",4,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913693",6,"allD",0,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923693",7,"allD",0,4,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863694",1,"allD",1,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873694",2,"allD",2,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883694",3,"allD",4,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893694",4,"allD",5,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903694",5,"allD",4,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913694",6,"allD",1,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923694",7,"allD",0,5,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863695",1,"allD",0,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873695",2,"allD",1,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883695",3,"allD",4,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893695",4,"allD",4,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903695",5,"allD",2,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913695",6,"allD",2,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923695",7,"allD",0,6,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863696",1,"allD",0,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873696",2,"allD",1,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883696",3,"allD",3,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893696",4,"allD",5,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903696",5,"allD",1,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913696",6,"allD",0,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923696",7,"allD",0,7,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863697",1,"allD",0,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873697",2,"allD",1,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883697",3,"allD",1,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893697",4,"allD",3,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903697",5,"allD",3,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913697",6,"allD",1,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923697",7,"allD",0,8,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863698",1,"allD",0,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873698",2,"allD",1,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883698",3,"allD",1,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893698",4,"allD",5,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903698",5,"allD",0,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913698",6,"allD",1,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923698",7,"allD",0,9,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863699",1,"allD",0,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873699",2,"allD",1,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883699",3,"allD",2,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893699",4,"allD",4,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903699",5,"allD",1,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913699",6,"allD",1,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923699",7,"allD",0,10,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863700",1,"allD",0,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873700",2,"allD",1,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883700",3,"allD",1,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893700",4,"allD",5,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903700",5,"allD",7,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913700",6,"allD",2,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923700",7,"allD",0,11,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863701",1,"allD",0,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873701",2,"allD",0,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883701",3,"allD",3,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893701",4,"allD",3,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903701",5,"allD",3,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913701",6,"allD",2,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923701",7,"allD",0,12,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863702",1,"allD",0,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873702",2,"allD",0,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883702",3,"allD",2,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893702",4,"allD",8,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903702",5,"allD",2,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913702",6,"allD",1,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923702",7,"allD",0,13,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863703",1,"allD",0,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873703",2,"allD",3,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883703",3,"allD",1,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893703",4,"allD",1,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903703",5,"allD",3,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913703",6,"allD",2,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923703",7,"allD",0,14,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863704",1,"allD",0,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873704",2,"allD",1,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883704",3,"allD",1,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893704",4,"allD",4,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903704",5,"allD",4,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913704",6,"allD",1,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923704",7,"allD",0,15,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863705",1,"allD",1,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873705",2,"allD",0,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883705",3,"allD",2,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893705",4,"allD",1,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903705",5,"allD",1,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913705",6,"allD",1,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923705",7,"allD",0,16,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863706",1,"allD",1,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873706",2,"allD",0,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883706",3,"allD",3,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893706",4,"allD",5,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903706",5,"allD",2,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913706",6,"allD",0,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923706",7,"allD",0,17,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863707",1,"allD",0,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873707",2,"allD",0,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883707",3,"allD",0,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893707",4,"allD",3,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903707",5,"allD",3,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913707",6,"allD",1,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923707",7,"allD",0,18,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863708",1,"allD",1,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873708",2,"allD",0,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883708",3,"allD",1,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893708",4,"allD",2,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903708",5,"allD",6,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913708",6,"allD",1,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923708",7,"allD",0,19,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863709",1,"allD",1,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873709",2,"allD",1,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883709",3,"allD",2,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893709",4,"allD",8,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903709",5,"allD",3,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913709",6,"allD",1,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923709",7,"allD",0,20,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863710",1,"allD",0,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873710",2,"allD",0,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883710",3,"allD",2,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893710",4,"allD",0,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903710",5,"allD",1,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913710",6,"allD",1,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923710",7,"allD",0,21,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863711",1,"allD",0,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873711",2,"allD",0,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883711",3,"allD",0,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893711",4,"allD",4,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903711",5,"allD",4,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913711",6,"allD",2,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923711",7,"allD",0,22,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863712",1,"allD",0,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873712",2,"allD",1,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883712",3,"allD",3,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893712",4,"allD",3,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903712",5,"allD",4,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913712",6,"allD",0,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923712",7,"allD",0,23,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863713",1,"allD",0,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873713",2,"allD",0,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883713",3,"allD",4,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893713",4,"allD",5,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903713",5,"allD",5,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913713",6,"allD",1,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923713",7,"allD",0,24,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863714",1,"allD",0,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873714",2,"allD",0,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883714",3,"allD",3,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893714",4,"allD",8,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903714",5,"allD",0,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913714",6,"allD",4,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923714",7,"allD",0,25,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863715",1,"allD",1,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873715",2,"allD",0,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883715",3,"allD",4,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893715",4,"allD",4,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903715",5,"allD",2,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913715",6,"allD",1,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923715",7,"allD",0,26,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863716",1,"allD",0,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873716",2,"allD",1,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883716",3,"allD",1,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893716",4,"allD",2,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903716",5,"allD",4,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913716",6,"allD",2,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923716",7,"allD",0,27,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863717",1,"allD",0,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873717",2,"allD",1,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883717",3,"allD",0,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893717",4,"allD",3,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903717",5,"allD",2,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913717",6,"allD",0,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923717",7,"allD",0,28,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863718",1,"allD",0,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873718",2,"allD",0,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883718",3,"allD",4,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893718",4,"allD",5,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903718",5,"allD",4,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913718",6,"allD",0,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923718",7,"allD",0,29,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863719",1,"allD",0,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32873719",2,"allD",0,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32883719",3,"allD",1,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32893719",4,"allD",4,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32903719",5,"allD",3,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32913719",6,"allD",0,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32923719",7,"allD",0,30,"IH",29198,10,6620,10,3,0.7,0.9,5134839.2
"32863720",1,"allD",0,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873720",2,"allD",0,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883720",3,"allD",7,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893720",4,"allD",5,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903720",5,"allD",7,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913720",6,"allD",14,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923720",7,"allD",5,1,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863721",1,"allD",0,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873721",2,"allD",1,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883721",3,"allD",3,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893721",4,"allD",10,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903721",5,"allD",8,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913721",6,"allD",11,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923721",7,"allD",12,2,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863722",1,"allD",0,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873722",2,"allD",6,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883722",3,"allD",4,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893722",4,"allD",8,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903722",5,"allD",7,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913722",6,"allD",2,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923722",7,"allD",5,3,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863723",1,"allD",0,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873723",2,"allD",0,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883723",3,"allD",2,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893723",4,"allD",4,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903723",5,"allD",10,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913723",6,"allD",9,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923723",7,"allD",9,4,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863724",1,"allD",0,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873724",2,"allD",2,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883724",3,"allD",1,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893724",4,"allD",13,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903724",5,"allD",7,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913724",6,"allD",10,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923724",7,"allD",7,5,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863725",1,"allD",0,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873725",2,"allD",3,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32883725",3,"allD",7,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32893725",4,"allD",5,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32903725",5,"allD",5,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32913725",6,"allD",11,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32923725",7,"allD",10,6,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32863726",1,"allD",0,7,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
"32873726",2,"allD",0,7,"IT",19889,10,1820,10,3,0.7,0.9,5134839.2
