"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"3287217",2,"allD",3,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3288217",3,"allD",3,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3289217",4,"allD",11,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3290217",5,"allD",4,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3291217",6,"allD",0,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3292217",7,"allD",0,1,"AL",223254,10,2056,4,4,0.7,0.9,7702258.8
"3286218",1,"allD",0,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3287218",2,"allD",0,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3288218",3,"allD",4,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3289218",4,"allD",8,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3290218",5,"allD",13,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3291218",6,"allD",13,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3292218",7,"allD",20,1,"AL",350103,10,2056,4,5,0,0.9,7702258.8
"3286219",1,"allD",0,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3287219",2,"allD",4,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3288219",3,"allD",6,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3289219",4,"allD",8,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3290219",5,"allD",3,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3291219",6,"allD",0,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3292219",7,"allD",0,1,"AL",350103,10,2056,4,5,0.7,0.9,7702258.8
"3286220",1,"allD",0,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3287220",2,"allD",0,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3288220",3,"allD",4,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3289220",4,"allD",8,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3290220",5,"allD",13,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3291220",6,"allD",13,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3292220",7,"allD",20,1,"AL",374979,10,3084,6,1,0,0.9,7702258.8
"3286221",1,"allD",0,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3287221",2,"allD",0,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3288221",3,"allD",2,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3289221",4,"allD",5,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3290221",5,"allD",3,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3291221",6,"allD",0,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3292221",7,"allD",0,1,"AL",374979,10,3084,6,1,0.7,0.9,7702258.8
"3286222",1,"allD",0,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3287222",2,"allD",0,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3288222",3,"allD",4,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3289222",4,"allD",8,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3290222",5,"allD",13,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3291222",6,"allD",13,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3292222",7,"allD",20,1,"AL",382499,10,3084,6,2,0,0.9,7702258.8
"3286223",1,"allD",0,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3287223",2,"allD",1,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3288223",3,"allD",4,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3289223",4,"allD",4,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3290223",5,"allD",3,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3291223",6,"allD",0,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3292223",7,"allD",0,1,"AL",382499,10,3084,6,2,0.7,0.9,7702258.8
"3286224",1,"allD",0,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3287224",2,"allD",0,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3288224",3,"allD",4,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3289224",4,"allD",8,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3290224",5,"allD",13,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3291224",6,"allD",13,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3292224",7,"allD",20,1,"AL",259291,10,3084,6,3,0,0.9,7702258.8
"3286225",1,"allD",0,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3287225",2,"allD",3,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3288225",3,"allD",5,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3289225",4,"allD",6,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3290225",5,"allD",2,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3291225",6,"allD",0,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3292225",7,"allD",0,1,"AL",259291,10,3084,6,3,0.7,0.9,7702258.8
"3286226",1,"allD",0,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3287226",2,"allD",0,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3288226",3,"allD",4,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3289226",4,"allD",8,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3290226",5,"allD",13,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3291226",6,"allD",13,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3292226",7,"allD",20,1,"AL",223254,10,3084,6,4,0,0.9,7702258.8
"3286227",1,"allD",0,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3287227",2,"allD",0,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3288227",3,"allD",7,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3289227",4,"allD",9,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3290227",5,"allD",5,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3291227",6,"allD",0,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3292227",7,"allD",0,1,"AL",223254,10,3084,6,4,0.7,0.9,7702258.8
"3286228",1,"allD",0,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3287228",2,"allD",0,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3288228",3,"allD",4,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3289228",4,"allD",8,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3290228",5,"allD",13,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3291228",6,"allD",13,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3292228",7,"allD",20,1,"AL",350103,10,3084,6,5,0,0.9,7702258.8
"3286229",1,"allD",0,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3287229",2,"allD",1,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3288229",3,"allD",6,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3289229",4,"allD",6,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3290229",5,"allD",3,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3291229",6,"allD",0,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3292229",7,"allD",0,1,"AL",350103,10,3084,6,5,0.7,0.9,7702258.8
"3286230",1,"allD",0,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3287230",2,"allD",0,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3288230",3,"allD",4,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3289230",4,"allD",8,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3290230",5,"allD",13,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3291230",6,"allD",13,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3292230",7,"allD",20,1,"AL",374979,10,4112,8,1,0,0.9,7702258.8
"3286231",1,"allD",0,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3287231",2,"allD",2,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3288231",3,"allD",3,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3289231",4,"allD",4,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3290231",5,"allD",0,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3291231",6,"allD",0,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3292231",7,"allD",1,1,"AL",374979,10,4112,8,1,0.7,0.9,7702258.8
"3286232",1,"allD",0,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3287232",2,"allD",0,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3288232",3,"allD",4,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3289232",4,"allD",8,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3290232",5,"allD",13,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3291232",6,"allD",13,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3292232",7,"allD",20,1,"AL",382499,10,4112,8,2,0,0.9,7702258.8
"3286233",1,"allD",0,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3287233",2,"allD",4,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3288233",3,"allD",1,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3289233",4,"allD",2,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3290233",5,"allD",0,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3291233",6,"allD",0,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3292233",7,"allD",1,1,"AL",382499,10,4112,8,2,0.7,0.9,7702258.8
"3286234",1,"allD",0,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3287234",2,"allD",0,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3288234",3,"allD",4,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3289234",4,"allD",8,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3290234",5,"allD",13,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3291234",6,"allD",13,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3292234",7,"allD",20,1,"AL",259291,10,4112,8,3,0,0.9,7702258.8
"3286235",1,"allD",0,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3287235",2,"allD",0,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3288235",3,"allD",6,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3289235",4,"allD",7,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3290235",5,"allD",0,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3291235",6,"allD",0,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3292235",7,"allD",1,1,"AL",259291,10,4112,8,3,0.7,0.9,7702258.8
"3286236",1,"allD",0,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3287236",2,"allD",0,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3288236",3,"allD",4,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3289236",4,"allD",8,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3290236",5,"allD",13,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3291236",6,"allD",13,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3292236",7,"allD",20,1,"AL",223254,10,4112,8,4,0,0.9,7702258.8
"3286237",1,"allD",0,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3287237",2,"allD",0,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3288237",3,"allD",9,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3289237",4,"allD",9,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3290237",5,"allD",3,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3291237",6,"allD",0,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3292237",7,"allD",1,1,"AL",223254,10,4112,8,4,0.7,0.9,7702258.8
"3286238",1,"allD",0,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3287238",2,"allD",0,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3288238",3,"allD",4,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3289238",4,"allD",8,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3290238",5,"allD",13,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3291238",6,"allD",13,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3292238",7,"allD",20,1,"AL",350103,10,4112,8,5,0,0.9,7702258.8
"3286239",1,"allD",1,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3287239",2,"allD",2,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3288239",3,"allD",5,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3289239",4,"allD",3,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3290239",5,"allD",0,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3291239",6,"allD",0,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3292239",7,"allD",1,1,"AL",350103,10,4112,8,5,0.7,0.9,7702258.8
"3286240",1,"allD",0,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3287240",2,"allD",0,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3288240",3,"allD",4,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3289240",4,"allD",8,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3290240",5,"allD",13,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3291240",6,"allD",13,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3292240",7,"allD",20,1,"AL",374979,10,5140,10,1,0,0.9,7702258.8
"3286241",1,"allD",0,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3287241",2,"allD",0,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3288241",3,"allD",4,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3289241",4,"allD",2,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3290241",5,"allD",0,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3291241",6,"allD",0,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3292241",7,"allD",0,1,"AL",374979,10,5140,10,1,0.7,0.9,7702258.8
"3286242",1,"allD",0,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3287242",2,"allD",0,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3288242",3,"allD",4,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3289242",4,"allD",8,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3290242",5,"allD",13,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3291242",6,"allD",13,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3292242",7,"allD",20,1,"AL",382499,10,5140,10,2,0,0.9,7702258.8
"3286243",1,"allD",1,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3287243",2,"allD",0,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3288243",3,"allD",6,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3289243",4,"allD",2,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3290243",5,"allD",0,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3291243",6,"allD",0,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3292243",7,"allD",0,1,"AL",382499,10,5140,10,2,0.7,0.9,7702258.8
"3286244",1,"allD",0,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3287244",2,"allD",0,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3288244",3,"allD",4,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3289244",4,"allD",8,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3290244",5,"allD",13,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3291244",6,"allD",13,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3292244",7,"allD",20,1,"AL",259291,10,5140,10,3,0,0.9,7702258.8
"3286245",1,"allD",0,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3287245",2,"allD",1,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3288245",3,"allD",6,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3289245",4,"allD",5,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3290245",5,"allD",0,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3291245",6,"allD",0,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3292245",7,"allD",0,1,"AL",259291,10,5140,10,3,0.7,0.9,7702258.8
"3286246",1,"allD",0,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3287246",2,"allD",0,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3288246",3,"allD",4,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3289246",4,"allD",8,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3290246",5,"allD",13,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3291246",6,"allD",13,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3292246",7,"allD",20,1,"AL",223254,10,5140,10,4,0,0.9,7702258.8
"3286247",1,"allD",0,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3287247",2,"allD",1,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3288247",3,"allD",4,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3289247",4,"allD",14,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3290247",5,"allD",1,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3291247",6,"allD",0,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3292247",7,"allD",0,1,"AL",223254,10,5140,10,4,0.7,0.9,7702258.8
"3286248",1,"allD",0,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3287248",2,"allD",0,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3288248",3,"allD",4,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3289248",4,"allD",8,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3290248",5,"allD",13,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3291248",6,"allD",13,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3292248",7,"allD",20,1,"AL",350103,10,5140,10,5,0,0.9,7702258.8
"3286249",1,"allD",0,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3287249",2,"allD",1,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3288249",3,"allD",4,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3289249",4,"allD",5,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3290249",5,"allD",0,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3291249",6,"allD",0,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3292249",7,"allD",0,1,"AL",350103,10,5140,10,5,0.7,0.9,7702258.8
"3286250",1,"allD",0,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3287250",2,"allD",0,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3288250",3,"allD",4,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3289250",4,"allD",8,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3290250",5,"allD",13,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3291250",6,"allD",13,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3292250",7,"allD",20,1,"AL",374979,10,6168,12,1,0,0.9,7702258.8
"3286251",1,"allD",0,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3287251",2,"allD",2,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3288251",3,"allD",6,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3289251",4,"allD",2,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3290251",5,"allD",0,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3291251",6,"allD",1,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3292251",7,"allD",0,1,"AL",374979,10,6168,12,1,0.7,0.9,7702258.8
"3286252",1,"allD",0,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3287252",2,"allD",0,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3288252",3,"allD",4,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3289252",4,"allD",8,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3290252",5,"allD",13,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3291252",6,"allD",13,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3292252",7,"allD",20,1,"AL",382499,10,6168,12,2,0,0.9,7702258.8
"3286253",1,"allD",0,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3287253",2,"allD",3,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3288253",3,"allD",3,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3289253",4,"allD",1,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3290253",5,"allD",0,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3291253",6,"allD",1,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3292253",7,"allD",0,1,"AL",382499,10,6168,12,2,0.7,0.9,7702258.8
"3286254",1,"allD",0,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3287254",2,"allD",0,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3288254",3,"allD",4,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3289254",4,"allD",8,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3290254",5,"allD",13,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3291254",6,"allD",13,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3292254",7,"allD",20,1,"AL",259291,10,6168,12,3,0,0.9,7702258.8
"3286255",1,"allD",0,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3287255",2,"allD",0,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3288255",3,"allD",2,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3289255",4,"allD",6,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3290255",5,"allD",0,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3291255",6,"allD",1,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3292255",7,"allD",0,1,"AL",259291,10,6168,12,3,0.7,0.9,7702258.8
"3286256",1,"allD",0,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3287256",2,"allD",0,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3288256",3,"allD",4,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3289256",4,"allD",8,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3290256",5,"allD",13,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3291256",6,"allD",13,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3292256",7,"allD",20,1,"AL",223254,10,6168,12,4,0,0.9,7702258.8
"3286257",1,"allD",0,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3287257",2,"allD",1,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3288257",3,"allD",6,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3289257",4,"allD",12,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3290257",5,"allD",2,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3291257",6,"allD",1,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3292257",7,"allD",0,1,"AL",223254,10,6168,12,4,0.7,0.9,7702258.8
"3286258",1,"allD",0,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3287258",2,"allD",0,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3288258",3,"allD",4,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3289258",4,"allD",8,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3290258",5,"allD",13,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3291258",6,"allD",13,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3292258",7,"allD",20,1,"AL",350103,10,6168,12,5,0,0.9,7702258.8
"3286259",1,"allD",0,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3287259",2,"allD",2,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3288259",3,"allD",3,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3289259",4,"allD",3,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3290259",5,"allD",0,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3291259",6,"allD",1,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3292259",7,"allD",0,1,"AL",350103,10,6168,12,5,0.7,0.9,7702258.8
"3286260",1,"allD",0,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3287260",2,"allD",0,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3288260",3,"allD",4,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3289260",4,"allD",8,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3290260",5,"allD",13,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3291260",6,"allD",13,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3292260",7,"allD",20,1,"AL",374979,10,7196,14,1,0,0.9,7702258.8
"3286261",1,"allD",0,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3287261",2,"allD",0,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3288261",3,"allD",11,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3289261",4,"allD",1,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3290261",5,"allD",0,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3291261",6,"allD",0,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3292261",7,"allD",0,1,"AL",374979,10,7196,14,1,0.7,0.9,7702258.8
"3286262",1,"allD",0,1,"AL",382499,10,7196,14,2,0,0.9,7702258.8
"3287262",2,"allD",0,1,"AL",382499,10,7196,14,2,0,0.9,7702258.8
"3288262",3,"allD",4,1,"AL",382499,10,7196,14,2,0,0.9,7702258.8
